TCGA.C8.A12P.01	TCGA.A8.A08X.01	TCGA.AN.A0FV.01	TCGA.A8.A076.01	TCGA.A8.A09G.01	TCGA.A2.A04W.01	TCGA.BH.A0EE.01	TCGA.AO.A0JE.01	TCGA.C8.A12Q.01	TCGA.A8.A07I.01	TCGA.A8.A094.01	TCGA.E2.A159.01	TCGA.AN.A04D.01	TCGA.B6.A0IQ.01	TCGA.AN.A0FL.01	TCGA.A2.A04P.01	TCGA.AR.A0TS.01	TCGA.AN.A0XU.01	TCGA.AR.A0TP.01	TCGA.BH.A0E0.01	TCGA.A2.A0SX.01	TCGA.BH.A18V.01	TCGA.AO.A12F.01	TCGA.AR.A1AJ.01	TCGA.A2.A0YM.01	TCGA.A2.A0ST.01	TCGA.A2.A0CM.01	TCGA.C8.A134.01	TCGA.AN.A0XT.01	TCGA.BH.A0BJ.01	TCGA.A1.A0SH.01	TCGA.BH.A0H6.01	TCGA.AR.A1AK.01	TCGA.BH.A18H.01	TCGA.BH.A0BV.01	TCGA.C8.A132.01	TCGA.A2.A0YI.01	TCGA.A2.A0CQ.01	TCGA.BH.A0B4.01	TCGA.BH.A0DP.01	TCGA.BH.A0E7.01	TCGA.AO.A12A.01	TCGA.BH.A0BS.01	TCGA.BH.A0BQ.01	TCGA.A2.A0EV.01	TCGA.A8.A0A4.01	TCGA.E2.A1B6.01	TCGA.BH.A0GY.01	TCGA.BH.A0BA.01	TCGA.B6.A0RM.01	TCGA.A2.A0SU.01	TCGA.E2.A15J.01	TCGA.E2.A1BC.01	TCGA.A8.A07F.01	TCGA.E2.A15O.01	TCGA.E2.A14Z.01	TCGA.BH.A0BM.01	TCGA.BH.A0HK.01	TCGA.BH.A0H7.01	TCGA.A2.A0YL.01	TCGA.BH.A0BP.01	TCGA.AR.A1AS.01	TCGA.E2.A14Q.01	TCGA.E2.A10E.01	TCGA.AN.A0XO.01	TCGA.E2.A15P.01	TCGA.B6.A0X0.01	TCGA.A2.A04N.01	TCGA.A8.A091.01	TCGA.A8.A099.01	TCGA.B6.A0RQ.01	TCGA.A8.A09I.01	TCGA.A8.A09M.01	TCGA.A8.A082.01	TCGA.E2.A14W.01	TCGA.BH.A18L.01	TCGA.A8.A06N.01	TCGA.AR.A0TT.01	TCGA.A8.A07W.01	TCGA.AO.A03O.01	TCGA.E2.A14O.01	TCGA.BH.A0BF.01	TCGA.AN.A041.01	TCGA.E2.A10A.01	TCGA.AR.A0TY.01	TCGA.E2.A107.01	TCGA.A2.A0YH.01	TCGA.E2.A109.01	TCGA.BH.A18F.01	TCGA.AN.A0FF.01	TCGA.A8.A09R.01	TCGA.C8.A12M.01	TCGA.AN.A0AM.01	TCGA.AN.A0AS.01
p38_pT180_Y182	-0.893250028	-0.503257374	-0.335834319	-0.742206036	-0.851722761	-0.227849467	-0.580603307	-0.486825238	-0.717314744	-0.878018765	0.39478328	-0.219428641	-0.380105245	-0.365416575	-0.967054078	-1.297251527	-0.314667578	-0.691982432	0.239044731	-0.696127278	-0.49434644	-1.039080032	-1.881006235	0.069408103	-0.289947915	0.389621407	-0.160109399	-0.744764679	-0.938346571	-0.255943769	0.328502535	0.372733488	-0.160247151	-0.268362699	-1.520292987	-1.012471041	-0.265953852	-1.01416314	-0.962118951	-0.821118371	-0.104558103	0.019549062	-1.139313327	0.63997048	0.707758647	-0.64220567	-1.914542949	-0.415867754	-1.273435353	-0.551835613	-1.118877742	-1.038786637	0.166254681	-0.778315446	-0.409557192	0.638485766	-0.700736965	-0.500818632	-1.108990866	0.00683817500000006	-0.69491045	-0.168132204	0.00164388599999993	-0.463407643	-0.665687316	0.458758004	0.036525011	0.062619637	-0.669495583	-0.973859937	-0.37883942	-0.861311689	-1.440044093	-1.400071018	-1.098277552	-1.442806683	-1.711714871	-0.893750888	-0.947706666	-1.695270629	-0.538903534	-0.936844372	-0.214406346	-0.591767673	-0.282118663	-0.515441205	-0.641130924	-1.09746813	-0.36017547	-0.23032496	-0.831626222	-1.232631998	-0.064711592	-0.652846776
c.Jun_pS73	-2.097989982	-1.800434249	-1.912864491	-2.129255999	-2.030518064	-1.875907765	-1.880759213	-2.177667176	-2.260552829	-2.059358218	-2.167994021	-1.932637167	-2.163248575	-1.406835534	-2.330514032	-1.909715198	-1.773997827	-1.743385367	-1.91466578	-2.346454324	-1.741155035	-2.291531489	-2.50006335	-1.541672442	-1.333865006	-1.822384643	-1.73584041	-1.81771039	-2.055099158	-2.637728822	-1.690259971	-2.146908511	-2.330162488	-1.778780057	-2.514602669	-2.247895993	-2.508963102	-1.878923476	-2.198512109	-1.851753494	-2.011146143	-1.678915907	-2.514703136	-2.170336948	-2.022119465	-2.061937549	-2.196696521	-1.994362433	-1.717927088	-1.943047572	-2.041570518	-1.701922611	-1.847436445	-2.26497155	-2.087740247	-2.147827614	-2.00741944	-1.975380514	-1.897299911	-1.908441161	-2.135286454	-1.747818187	-1.724806353	-1.888049444	-1.945384428	-2.048208321	-1.670550738	-1.880300934	-2.149296758	-2.327777966	-2.418717191	-2.041786219	-2.066425133	-2.287314371	-1.997207084	-1.75273186	-2.107931473	-2.042932614	-2.109114055	-2.329285904	-2.818976044	-2.272787996	-1.955244405	-1.985272538	-2.136492752	-1.932198506	-2.203879581	-2.281928361	-2.019136577	-2.139752254	-1.728159631	-1.461385128	-1.821623401	-2.238145393
JNK_pT183_pT185	-1.188774853	-0.777444271	-0.457234827	-1.114784917	-0.787876388	-0.803107936	-1.004263104	-0.893811926	-1.144432926	0.322979604	-1.186709791	-1.329519085	-1.016954002	-0.304722734	-1.328642214	-1.229938244	-1.003806766	-0.720285228	-0.310202871	-1.399197832	-1.323404698	-1.491424024	-1.631209693	-0.760975186	-1.415197307	-0.327184675	-0.752870775	-0.765492758	-0.900020998	-1.336089866	0.251827164	-0.633783423	-1.09441281	-0.832877243	-1.385851434	-1.154759513	-1.505420406	-0.119597544	-0.846615556	-0.834925635	-0.789427308	-0.295810443	-1.163979345	-0.02268189	-0.525176696	-0.79718852	-1.082930135	-0.957367489	-0.869876269	-0.952273147	-1.280375988	-1.159840209	-0.468932145	-1.288564009	-0.77867306	-0.678393419	-0.411604022	-0.253713749	-0.657667332	-0.488046638	-0.618700087	-0.561308746	-0.329611616	-0.445471261	-0.9958992	-0.00415224900000033	-0.467738058	0.000227291999999935	-0.533801008	-1.033491285	-0.453877638	-0.947308523	-1.03963504	-1.524723317	-0.955403227	-1.158313192	-0.76957895	-0.816132685	-1.127471148	-1.435363029	-1.507366802	-1.238391604	-0.253900055	-0.868651861	-0.572059475	-0.396985163	-1.059975475	-1.129268968	-0.776539289	-1.029727339	-0.550947683	-1.08930525	-0.935950732	-1.138992424
PKC.delta_pS664	-0.735041567	-0.729759796	-0.673600585	-0.882789368	-0.956385793	-0.896381646	-0.904603534	-0.788849819	-0.944279561	-0.826087815	-0.829355836	-1.120395736	-0.884008635	-0.707195451	-0.9809021	-0.96179505	-0.361153097	-0.979187227	-1.108349412	-0.736770138	-0.497178604	-0.9562839	-1.061969221	-1.1529469	-0.843514094	-0.80653311	-1.033585854	-0.827555664	-0.762634532	-1.518831853	-0.758029265	-1.513749498	-1.103398891	-0.860734613	-0.853097677	-0.800100589	-0.909862772	-0.951689586	-0.783534868	-0.876398894	-0.657071497	-0.684886167	-0.709478331	-0.751171895	-1.169741243	-0.591896655	-0.587924649	-1.144630261	-0.938436792	-0.884149588	-0.624297405	-1.067563995	-1.014488583	-0.963228459	-0.949707246	-0.934715681	-0.707397727	-0.739765736	-0.713176993	-1.032981068	-1.324032129	-1.022913526	-0.852730458	-0.908292889	-0.80225614	-0.896624935	-1.048548495	-0.932715718	-0.903384349	-0.628300039	-1.284781368	-0.785727447	-0.775762219	-1.122935377	-1.010630722	-0.81788285	-0.73571198	-0.906143739	-0.831292505	-0.884825754	-1.529286164	-0.802346433	-0.732691957	-0.777419034	-0.903405119	-0.903710826	-0.74378122	-0.676313874	-1.619442758	-1.035796314	-0.494689738	-0.809112412	-0.953034344	-0.64687205
LBK1	0.788575957	0.562685314	0.685699534	0.766578164	0.635766692	0.808623404	0.729338857	0.687023532	0.596138164	0.67566127	0.744708159	0.682977394	1.109345685	0.599606638	0.700411477	0.881022756	0.696557166	0.347124133	0.415761859	0.664975618	0.639489468	0.545545527	0.509035744	0.626453905	0.782086409	0.574669033	0.811134327	0.654815068	0.658862786	0.641350619	0.858899283	0.318337606	0.012704947	0.825733629	1.027201159	0.81200755	0.555287361	1.175573378	0.746171421	0.829925637	0.878716084	0.902873292	1.062682851	0.806698183	0.535479068	0.883474751	0.948798038	0.304117141	0.509033412	0.916534084	0.823379639	0.836929096	0.588246737	0.822185486	0.918868429	0.808623404	0.841364269	0.786390543	0.761460921	0.676615531	0.215522522	1.03551164	0.920361028	0.840705114	1.025956523	0.590928157	0.879931542	0.743635447	0.578539082	0.808623404	0.632532029	0.7474149	0.638109932	1.168635331	1.011680634	0.769858716	0.771377581	0.641268077	0.711299368	0.761918932	0.173902708	0.692081236	0.76859344	0.953143532	0.816393474	0.89899034	0.678098724	0.779849596	0.612557558	0.848884458	0.836471658	0.76270305	0.879246478	0.616649221
ANLN	0.302898373	0.371672081	0.277745523	0.323999812	0.186852067	0.331702972	0.219818407	0.23824407	0.100874265	0.191481321	0.424242326	0.348146656	0.473319358	0.520711876	0.449847061	0.36194698	0.26149742	0.31288968	0.207890871	0.384729645	1.324547057	0.465405695	0.561256843	-0.0821949629999998	0.354448622	0.109579953	0.405580912	0.309487847	0.062474066	0.122193356	0.178463311	0.0279578920000003	-0.525283059	0.160153099	0.36507298	0.150437808	-0.342341292	0.386479533	0.564870665	0.449557438	0.131255832	-0.121201862	0.401677558	0.142510584	-0.164111367	0.678969836	0.344948169	-0.12369084	0.086868947	0.364064631	0.425912104	0.365198772	-0.352184971	0.251117156	-0.078679863	0.168305771	0.284691479	0.236543825	0.68923327	-0.261128133	-0.277854848	0.0506977709999999	0.0826972179999999	0.430727724	0.304390656	-0.110986985	0.236733048	0.323304447	0.876108256	0.27363665	0.23235482	0.39422558	0.310714786	0.457241918	0.353491546	0.34255845	0.321861054	0.572282483	0.139940622	0.562336033	-0.381880344	0.48877391	0.214007899	0.377427837	0.317619828	-0.011675713	0.204908754	0.37475988	-0.0820231870000001	0.28116891	0.315243403	0.122542888	0.258389414	0.434637745
Beclin	0.554205575	0.287030867	0.632167519	0.560940082	0.500349642	0.748370975	0.4206884	0.477726804	0.378444081	0.477417721	0.333620881	0.383058783	0.554422051	0.280320295	0.502456842	0.5864301	0.509988339	0.453755041	0.488765804	0.435207701	1.477181853	0.57849578	0.56433291	-0.017601237	0.305577231	0.173155121	0.573332228	0.379746084	0.549603664	-0.581918112	0.347843204	-0.820057775	-0.154877254	0.574605644	0.571217313	0.432630192	-0.9772774	0.503243047	0.650051315	0.156307883	0.486915848	0.53453353	0.504587216	0.48641988	-0.443865329	0.772368578	0.799648023	-0.18170493	0.00374301599999993	0.48864628	0.469123386	0.691621277	-0.0744333079999999	0.600999721	0.499872309	0.404544757	0.512622445	0.403790672	0.452441978	-0.321559838	-1.113175645	0.419343304	0.2546165	0.526491805	0.462045828	0.414333124	0.58481817	0.432481002	0.402411002	0.518979935	-0.0182200909999999	0.393362409	0.597872478	0.409258791	0.530442549	0.584591709	0.81163425	0.448160822	0.386400185	0.510808914	-0.553752158	0.613625237	0.559204135	0.520890783	0.509320486	0.475084575	0.534151617	0.721260002	0.393935922	0.427485349	0.542239815	0.388516172	0.491706722	0.366454186
ERCC1	0.624364681	0.456133814	0.705240918	0.746701873	0.523408663	0.782873064	0.594671402	0.566554341	0.413714326	0.577316282	0.693024159	0.553660927	0.73705263	0.656732302	0.764082192	0.68828491	0.474966921	0.595966214	0.571283383	0.575974933	0.886478344	0.84461261	0.930106951	0.252415698	0.356691328	0.369560121	0.776787792	0.507820169	0.587096968	0.0146994659999997	0.537607506	0.216070159	-0.092906623	0.457124866	0.727322447	0.692937536	0.163421655	0.715134949	0.504055905	0.373857174	0.705854435	0.440531967	0.548969488	0.554535316	0.04022324	0.780188666	0.89333701	0.119153135	0.16159338	0.82630244	0.65552559	0.616719879	0.0399859200000001	0.772933056	0.531279141	0.544604558	0.740475252	0.58177688	0.735251605	-0.0557027839999999	0.0266820789999997	0.406995919	0.350429177	0.533958144	0.693416707	0.380147908	0.525707987	0.573948731	0.484228218	0.723947645	0.577710121	0.772089759	0.752686466	0.672040519	0.688656419	0.406388455	0.815290516	0.768158745	0.622568588	0.832048442	-0.235680384	0.640522468	0.734534403	0.657132722	0.793421321	0.657985859	0.742177524	0.783154187	0.105426031	0.577188073	0.55572663	0.605521889	0.714656188	0.593661502
p53	-2.746819883	-2.767209887	-2.740057723	-3.392429121	-3.118978443	-2.843515919	-3.333293144	-3.174520905	-3.452712795	-3.618851356	-3.641517978	-3.301598102	-3.310797657	-3.804605066	-3.243848028	-3.557726347	-3.745212817	-3.309124483	-2.811345315	-2.45724698	-2.948613478	-3.511550466	-3.581190387	-2.218937282	-3.278520884	-2.824716431	-2.871941556	-2.943711449	-3.40623977	-3.212580963	-3.493306626	-5.552148168	-4.636891632	-3.318577575	-3.49761648	-3.428981112	-6.04657419	-3.579219218	-3.468287331	-4.1393441	-3.583869131	-3.629680293	-3.34270146	-3.149994698	-4.775644711	-3.429013042	-3.222714547	-4.03390701	-4.173296691	-3.530557981	-3.948132075	-3.551201579	-4.720024664	-3.75377366	-3.86360316	-3.26293528	-3.573934177	-3.746969992	-3.225607494	-4.942901642	-6.042668228	-3.853204974	-3.959842355	-3.685943812	-3.64324474	-4.185794205	-3.691007994	-3.33812499	-3.711892094	-3.646376523	-4.371619549	-3.479738576	-3.384142431	-3.845992676	-3.493321085	-3.330099223	-2.883629296	-3.770003994	-3.224003663	-3.121551678	-5.741966144	-3.072350585	-3.278188858	-3.442043939	-3.361692602	-3.579126555	-3.063296389	-3.121264388	-5.146263758	-3.726672989	-3.540232385	-3.464838132	-3.67227991	-3.138561246
Src_pY416	-2.545050703	-1.945258248	-2.112824585	-2.219311354	-2.100289243	-2.304591358	-1.921033691	-2.747681576	-2.892084661	-1.811868347	-2.196594855	-2.733937001	-2.718926954	-2.91501265	-2.21329169	-2.661119813	-1.90097275	-2.323644184	-2.615654391	-2.59112536	-2.145556546	-2.55727962	-2.692269158	-2.006633326	-2.722190522	-1.672983001	-2.614342125	-2.525191817	-2.445481733	-4.103094685	-2.384477976	-3.117571371	-3.045513137	-2.375512921	-2.86832988	-2.731528585	-3.60133476	-2.930162594	-2.629735357	-2.916770749	-2.371181725	-2.222728862	-2.768019283	-2.371696106	-3.377439269	-2.139115873	-2.651742622	-3.12577863	-2.764629444	-2.835638083	-2.980719579	-2.70404498	-3.167370208	-2.818575452	-2.768803845	-2.588879032	-2.920830482	-3.023603648	-2.589234468	-3.04130012	-4.601111084	-2.818407789	-3.27232679	-2.975778427	-2.769765438	-2.855978361	-2.721759261	-2.405222542	-2.758019453	-2.710763337	-3.172707298	-2.456672541	-2.360768948	-2.600422579	-2.784367809	-2.873804674	-2.416462662	-2.350509146	-2.356387508	-2.48702448	-4.459720994	-2.550520342	-2.639367107	-2.665579698	-2.302869529	-2.762946454	-2.489775641	-2.603680882	-4.529450832	-2.929436841	-2.235566725	-2.346537948	-2.544107585	-2.480958332
p27_pT157	-1.255994033	-1.350022631	-1.259483764	-1.380590073	-1.38366478	-1.330725751	-1.319131683	-1.344331342	-1.327715813	-1.466274373	-1.243109886	-1.319476897	-1.339616704	-1.129538552	-1.347579769	-1.377455022	-1.207112987	-1.192857403	-1.369493877	-1.273750765	-0.860896389	-1.178191514	-1.134979157	-2.158329856	-1.210353238	-1.234101234	-1.302914465	-1.43460729	-1.315456397	-2.060627649	-1.41702224	-1.440269689	-2.164773198	-1.251218591	-1.420376265	-1.340973905	-1.790428487	-1.359783786	-1.326683345	-1.367236067	-1.295857235	-1.361516222	-1.452145393	-1.38818216	-1.529052496	-1.073320795	-1.185409443	-1.69473229	-1.451304946	-1.362514703	-1.248292772	-1.292031981	-1.563480836	-1.496831316	-1.361247397	-1.278351041	-1.361384095	-1.323095439	-1.214472217	-1.762476875	-2.185730804	-1.599209519	-1.272502097	-1.293842838	-1.315593635	-1.453084745	-1.19023231	-1.371138874	-1.378844087	-1.285373343	-1.628016829	-1.304704153	-1.277405368	-1.37106615	-1.271701445	-1.288195336	-1.298999157	-1.256617972	-1.329548713	-1.233052167	-2.60557536	-1.385881696	-1.300110252	-1.156775789	-1.302651397	-1.287943153	-1.340157852	-1.187862188	-1.817734112	-1.364379987	-1.368596714	-1.106687796	-1.333965692	-1.330271684
TAZ_pS89	0.22584996	0.406464338	0.010084409	0.160322395	0.186098961	0.094207064	0.480588476	0.029390479	-0.126753336	0.0570145100000001	0.168349978	0.449611655	1.578447152	1.021394977	0.264097132	0.806059809	0.790174238	0.298912625	0.714763593	0.506673865	0.88538813	0.286769013	0.95353838	0.480048658	0.987699677	0.654016603	0.627909938	0.574322534	0.286883802	-0.218589589	0.170745221	-0.180766762	0.243202335	0.527284761	0.286376437	0.125744043	-0.128962479	0.216466005	0.0756176279999999	0.00214820799999993	0.107186833	-0.025184682	-0.0020039240000001	0.122372145	-0.219035893	0.027069423	0.360684402	-0.239246544	-0.136980142	0.297559277	0.176932693	-0.0991407830000001	-0.377920517	0.0662400959999999	0.355289223	0.220639571	-0.0939002839999999	0.192617719	0.171079656	-0.22060049	-0.424064735	-0.136130459	-0.101869355	0.184300434	0.163129966	0.104001409	-0.039401059	0.092195242	0.270656358	0.065093003	-0.090095729	0.018347763	0.189284294	0.890562972	0.035592317	0.350720118	0.304701256	0.311978323	0.242293664	0.378865044	0.0545493779999999	0.341051877	0.183789999	0.502824209	0.121285521	0.173650781	0.347460469	0.321154108	-0.028988266	0.225680664	-0.021544841	0.560888832	0.177527346	0.298550222
Chk1_pS345	-0.195476948	-0.285264451	-0.364822232	-0.247965167	-0.313679262	-0.223435964	-0.0652607070000001	-0.285125328	-0.490039591	-0.419085823	-0.358651527	-0.277372844	-0.284461204	-0.217562732	-0.225801248	-0.407820447	-0.306628306	-0.269526493	0.104186712	-0.343244764	-0.443990302	-0.225801248	-0.254489185	-0.41207938	-0.620652811	-0.170591585	-0.289611356	-0.0927355700000002	-0.198279514	-0.764365068	-0.362779825	-0.629574904	-1.125634386	-0.0937910709999999	-0.398713625	-0.311270204	-0.863932479	-0.397714922	-0.155460572	-0.451686565	-0.233845125	-0.224379035	-0.414504979	-0.092865209	-0.863946963	-0.220846717	0.0584658950000001	-0.584603381	-0.247771919	-0.264382471	-0.623536346	-0.281655841	-1.025732703	-0.377967853	-0.205778021	-0.359839821	-0.379270965	-0.29600212	0.333180031	-0.723456201	-1.006803846	-0.500531534	-0.59094017	-0.393575	-0.269398161	-0.616131665	-0.126225147	-0.264202195	-0.335564415	-0.345456393	-0.407580131	-0.461425794	-0.339134504	-0.495001182	-0.455799547	0.024751447	-0.066217228	-0.358113069	-0.364645428	-0.315943198	-1.070554378	-0.347144003	-0.177891405	-0.273307229	-0.225801248	-0.125606096	-0.325727464	-0.215021765	-0.862424458	-0.331307773	-0.469153316	-0.191116457	-0.306494137	-0.391406607
c.Met_pY1235	-0.715973916	-0.80027136	-0.754132028	-0.707060613	-0.735738265	-0.732020001	-0.680924849	-0.894439967	-1.05016926	-1.127632639	-0.841421403	-0.879821232	-0.845003545	-0.849093633	-0.695515884	-0.846007356	-0.923371523	-0.795632663	-0.909046313	-0.791093108	-1.003498688	-0.703217772	-0.55810649	-1.272677855	-1.240228132	-0.811634651	-0.724450765	-0.501119455	-0.794451361	-1.776834157	-0.931521878	-1.305340094	-2.633844432	-0.607905856	-0.851055985	-0.691150833	-1.737384	-0.884304542	-0.639331196	-1.025567924	-0.905884631	-0.824422277	-0.732526092	-0.789268762	-1.643626571	-0.613331428	-0.448114067	-1.306432407	-0.631114376	-0.840562434	-1.187703087	-0.782882034	-1.793419858	-0.972318435	-0.929950643	-0.995080887	-0.819214749	-0.834790242	-0.164314973	-1.312162766	-1.973816215	-1.145185924	-1.127581054	-0.861737757	-0.753367875	-1.252449914	-0.618247642	-0.806707277	-0.855830328	-0.853647727	-1.039230739	-0.848011415	-0.859163132	-0.982380493	-0.834894978	-0.604055636	-0.51765875	-0.869276606	-0.897485311	-0.644522927	-2.299627939	-0.431950416	-0.801784105	-0.871848541	-0.751454052	-0.651153796	-0.949018371	-0.688584246	-1.642241341	-0.929215403	-0.903005988	-0.628854677	-0.838988361	-0.999642292
Mre11	0.604888603	0.613262113	0.332732213	0.489262058	0.619953021	0.482441762	0.615376656	0.324575841	0.166715072	0.200083154	0.479339096	0.489192838	0.278748367	0.331896891	0.469540316	0.266112499	0.236657901	0.460596527	0.295865051	0.365021036	0.378634452	0.462780732	0.442493171	-0.022951776	0.14719089	0.519108447	0.434878735	0.59857756	0.543070546	-0.267005198	0.403029007	0.0380893000000002	-0.789156859	0.706428664	0.288789201	0.527251541	-0.645119929	0.337663074	0.560299527	0.245579063	0.387429467	0.510440962	0.354405125	0.525481734	-0.192001751	0.228970364	0.894269316	0.0212785709999999	0.619759617	0.514111703	0.132439011	0.47298391	-0.750745096	0.380019529	0.23468473	0.341202839	0.466058869	0.202293878	1.101642476	-0.253205997	-1.05372395	0.114649724	0.252552014	0.399755537	0.600417235	0.0494422059999997	0.656264733	0.45556449	0.345770488	0.325610946	0.522212795	0.276828774	0.268414119	0.245072785	0.442328006	0.844284212	0.575749408	0.423393536	0.198182109	0.280932305	-0.683571341	0.51552448	0.356683025	0.46344393	0.661597479	0.500543382	0.214419056	0.408651812	-0.512183103	0.519817005	0.245283791	0.54351696	0.413481953	0.30951015
CD31	-0.535187517	-0.713867378	-0.650859057	-0.684596131	-0.793207024	-0.748855742	-0.761226433	-0.783656185	-1.063589963	-0.956298948	-0.772555734	-0.881903534	-0.766179949	-0.892392895	-0.918342856	-0.743585484	-0.797349891	-0.852564158	-1.049176513	-0.810504814	-0.712891305	-0.74259203	-0.756579157	-1.065799754	-1.58393225	-0.822201814	-0.801052769	-0.627919985	-0.706393776	-3.444598741	-1.037787554	-2.508211897	-3.273974265	-0.40495935	-0.800273503	-0.70062045	-3.648401032	-0.798674438	-0.644043192	-1.320428191	-0.692871811	-0.950615511	-0.939532268	-0.499106988	-2.551928767	-0.60758297	-0.260471039	-1.982170824	-1.246119838	-0.654854287	-1.482149464	-0.864591894	-2.083567442	-0.848614852	-0.935721188	-0.956380832	-1.003219552	-0.868997837	-0.60675292	-1.891832526	-3.630090036	-1.107254302	-1.349852686	-0.85227138	-0.740921178	-1.223269555	-0.856174762	-0.765487186	-1.021221685	-0.804783861	-1.30550928	-0.91068293	-0.799716418	-0.77078982	-0.826313172	-0.457807198	-0.357701985	-0.73370968	-0.950958069	-0.741059418	-3.464382871	-0.387945424	-0.726809295	-0.827864071	-0.651358484	-0.663660583	-0.922073836	-0.813829015	-2.31138682	-0.873669982	-0.962806444	-0.682647308	-0.93416241	-0.951073924
Chk2_pT68	-1.498062562	-1.437624104	-1.444899218	-1.569198144	-1.591690868	-1.543412602	-1.398070335	-1.799670411	-2.162806479	-1.918703717	-1.142806143	-1.62457876	-1.834852716	-1.344528154	-1.320627562	-1.519276186	-1.857634243	-1.03943024	-1.669421714	-1.574607305	-1.804267556	-1.548589272	-1.483042663	-2.443168614	-2.433957531	-1.637236588	-1.571738672	-1.406594854	-1.659583483	-4.064699481	-1.677402855	-3.009663552	-4.247088556	-1.339148687	-1.85404875	-1.503185076	-4.205650083	-2.020405514	-1.735821194	-2.471431746	-1.66263807	-1.667896671	-1.841698892	-1.57333212	-3.114020686	-1.519579882	-1.351245974	-2.610739832	-1.846314064	-1.925573638	-2.507065887	-1.751658755	-3.338990854	-2.057343702	-1.981559415	-1.849444573	-1.760168772	-2.029775916	-1.497444942	-2.707606638	-3.782367076	-2.62850014	-2.487314211	-1.876638845	-1.695383898	-2.746523035	-1.570623143	-1.6780484	-1.909863176	-1.788461764	-2.378538299	-1.823089951	-1.693363171	-1.939912053	-1.810513055	-1.449498078	-1.316845478	-1.865625336	-1.870355247	-1.407631766	-3.616659911	-1.659644032	-1.734974117	-1.777119944	-1.664488112	-1.588634883	-1.688156335	-1.734759081	-3.752845761	-1.792536214	-1.803182121	-1.522905219	-1.740075559	-1.901319727
Rab25	-2.252311659	-2.206879266	-2.297068064	-2.086675929	-2.174010737	-1.824276131	-1.131664121	-2.192689773	-2.394013677	-2.511000925	-2.187726893	-2.100546613	-2.27068426	-2.258634818	-2.124882475	-2.138447393	-2.382987209	-2.122388371	-2.115922514	-2.108570255	0.026973056	-2.251595724	-2.133597924	-2.489303228	-2.84486227	-2.259786466	-2.032715118	-2.207675958	-2.207630786	-2.354150129	-2.183825728	-2.757658361	-3.582173004	-1.803928234	-2.259467061	-2.107337366	-3.608270459	-2.105603294	-1.536433554	-2.50782898	-2.016005454	-2.195825299	-2.046770574	-2.100722729	-2.995262374	-1.926533833	-1.698023043	-2.797746052	-1.467894789	-2.161605413	-2.408259846	-2.167441516	-2.927811111	-2.182718942	-2.416256409	-2.331819594	-2.172010427	-2.011871573	-1.564512911	-2.750128457	-3.657517796	-2.409846175	-2.469407062	-2.153609272	-2.198418814	-2.576175326	-2.19351491	-2.224011615	-2.262975576	-1.904415534	-2.253283144	-2.402253783	-2.235532435	-2.485167282	-2.187297708	-2.051852479	-1.93446593	-2.252431048	-2.471321403	-2.195305803	-2.899896464	-2.21626294	-2.304503363	-2.240286425	-2.064925606	-2.023661901	-2.51022541	-2.34141292	-2.859085493	-2.150637079	-2.335908535	-2.074412484	-2.147810412	-2.265279743
PARP_cleaved	-2.053370843	-2.065490853	-2.073466605	-2.045433073	-2.155453073	-2.137348082	-2.026172315	-2.026268581	-2.187177454	-2.415137069	-2.327803618	-2.222146938	-1.79726869	-1.473477911	-2.224658846	-1.769557943	-1.905798696	-1.738637578	-2.227888969	-2.157772674	-1.73744098	-1.930003415	-1.53479545	-2.053015727	-1.992480541	-1.838659036	-1.982456673	-2.185119245	-1.999377469	-2.583919112	-2.355351978	-2.805657777	-2.540546633	-1.758681476	-1.871463732	-2.040524227	-2.592915894	-1.699489781	-1.754087147	-2.103493828	-1.930530954	-2.29976448	-2.238848397	-2.050899915	-2.707292407	-1.749447331	-1.249292407	-2.468703192	-1.623165713	-2.183258243	-2.159570061	-2.087293224	-2.613283585	-1.84666059	-2.263497191	-2.013144528	-2.099694079	-1.839945418	-1.820920678	-2.142038829	-2.957019565	-1.979369558	-2.198823758	-1.911528871	-2.027745613	-2.235066776	-2.06188107	-2.318671465	-2.052758444	-2.162504904	-2.215668726	-1.976833941	-2.213170113	-2.373722147	-2.019284941	-1.986648544	-1.839953534	-2.162222374	-2.189759061	-1.906707057	-2.692286141	-2.099549826	-2.15802508	-2.139677041	-1.792548155	-1.811566999	-2.100229441	-2.049918915	-2.479715334	-1.95559624	-2.328500268	-2.12217737	-2.108881014	-2.214262626
